frequency1,frequency2,frequency3,aux1,aux2,aux3,dual1,dual2,dual3,max_freq,capacity,request1,anomaly
2.039735394,2.936311845,1.595494142,1.994162919,2.867953132,1.481562954,1.434720701,2.152081052,3.586801753,10,20,2,0
2.037043297,2.905300774,1.59004226,1.998085391,2.846863915,1.492647495,1.473678607,2.210517911,3.684196519,10,20,2,0
2.034739499,2.878793207,1.585383404,2.001435518,2.828837236,1.502123452,1.506982589,2.260473883,3.767456471,10,20,2,0
2.032767371,2.856131478,1.581409566,2.004294897,2.813422767,1.510228381,1.535455063,2.303182594,3.838637657,10,20,2,0
2.031078465,2.836755297,1.577999051,2.006740671,2.800248607,1.517154567,1.559792856,2.339689284,3.89948214,10,20,2,0
2.029635787,2.820195759,1.5750759,2.008833769,2.788992731,1.523070854,1.580594875,2.370892312,3.951487187,10,20,2,0
2.028421029,2.806060944,1.572677634,2.010609815,2.779344123,1.5281496,1.598406088,2.397609133,3.996015221,10,20,2,0
2.027412181,2.793910894,1.570387373,2.012228291,2.771135059,1.532427648,1.613589978,2.420384967,4.033974946,10,20,2,0
2.026456442,2.783563981,1.568577468,2.01348317,2.764104073,1.536144288,1.62656325,2.439844876,4.066408126,10,20,2,0
2.025675485,2.774741067,1.567022644,2.014586675,2.758107852,1.539300619,1.63765206,2.456478091,4.094130151,10,20,2,0
2.025032901,2.767180458,1.565685732,2.015557331,2.752967103,1.541996806,1.647127631,2.470691446,4.117819077,10,20,2,0
2.0244787,2.760751083,1.564522205,2.016382822,2.748607267,1.544282511,1.655223508,2.482835263,4.138058771,10,20,2,0
2.023992814,2.755261983,1.563547166,2.017071372,2.744879819,1.54624356,1.662144951,2.493217426,4.155362377,10,20,2,0
2.023586353,2.750570045,1.562714104,2.017667755,2.741692148,1.547917609,1.668063549,2.502095323,4.170158872,10,20,2,0
2.023241426,2.746556323,1.562001472,2.018180417,2.738964809,1.549348948,1.673124558,2.509686838,4.182811396,10,20,2,0
2.022944613,2.743121995,1.561391683,2.01861758,2.736631446,1.5505741,1.677451591,2.516177387,4.193628978,10,20,2,0
2.022689435,2.740184186,1.560869927,2.018990432,2.734635681,1.551622418,1.681150595,2.521725892,4.202876487,10,20,2,0
2.022470327,2.737671701,1.560423658,2.019308535,2.732929014,1.552519178,1.684312387,2.52646858,4.210780966,10,20,2,0
2.02228226,2.735523284,1.560042131,2.01957989,2.731469729,1.553286206,1.687014756,2.530522135,4.217536891,10,20,2,0
2.022120451,2.733686165,1.559716488,2.019810881,2.73022181,1.553942562,1.689324327,2.53398649,4.223310817,10,20,2,0
2.021981701,2.732115487,1.559438194,2.020007973,2.729154895,1.554503874,1.691298055,2.536947082,4.228245137,10,20,2,0
2.02186281,2.730772789,1.559200379,2.020176185,2.728242851,1.554983815,1.69298468,2.53947702,4.232461701,10,20,2,0
2.021760978,2.729625091,1.558997174,2.020319762,2.727463267,1.555394135,1.694425896,2.541638844,4.23606474,10,20,2,0
2.021673784,2.728644146,1.558823558,2.020442321,2.726796951,1.555744901,1.695657359,2.543486038,4.239143397,10,20,2,0
2.021599145,2.727805779,1.558675236,2.020546944,2.726227479,1.556044735,1.696709559,2.545064339,4.241773898,10,20,2,0
2.021535268,2.727089307,1.558548531,2.020636262,2.725740798,1.556301016,1.697608565,2.546412847,4.244021412,10,20,2,0
2.021480614,2.726477036,1.558440299,2.020712518,2.725324892,1.556520058,1.698376661,2.547564991,4.245941652,10,20,2,0
2.021433858,2.725953835,1.55834785,2.020777623,2.724969481,1.556707262,1.699032896,2.548549344,4.247582241,10,20,2,0
2.021393867,2.725506762,1.558268887,2.020833211,2.724665779,1.556867248,1.699593552,2.549390328,4.24898388,10,20,2,0
2.021359666,2.725124755,1.558201443,2.020880676,2.72440627,1.557003968,1.700072542,2.550108813,4.250181355,10,20,2,0
2.02133042,2.724798353,1.558143839,2.020921205,2.72418453,1.5571208,1.700481757,2.550722636,4.251204393,10,20,2,0
2.021305415,2.72451947,1.558094639,2.020955813,2.723995067,1.557220634,1.700831359,2.551247039,4.252078398,10,20,2,0
2.021284038,2.724281192,1.558052616,2.020985368,2.723833186,1.557305941,1.701130029,2.551695044,4.252825073,10,20,2,0
2.021265764,2.724077611,1.558016725,2.021010606,2.723694875,1.557378832,1.701385186,2.55207778,4.253462966,10,20,2,0
2.021250143,2.723903678,1.557986069,2.021032161,2.723576704,1.557441113,1.701603169,2.552404753,4.254007922,10,20,2,0
2.021236792,2.723755077,1.557959885,2.021050569,2.723475742,1.557494327,1.701789392,2.552684088,4.25447348,10,20,2,0
2.021225382,2.72362812,1.55793752,2.021066291,2.723389484,1.557539793,1.701948483,2.552922725,4.254871208,10,20,2,0
2.021215631,2.723519656,1.557918417,2.021079719,2.723315789,1.557578639,1.702084394,2.553126592,4.255210986,10,20,2,0
2.021207297,2.723426991,1.5579021,2.021091189,2.723252828,1.557611828,1.702200503,2.553300755,4.255501258,10,20,2,0
2.021200176,2.723347826,1.557888162,2.021100985,2.723199038,1.557640183,1.702299695,2.553449542,4.255749237,10,20,2,0
2.021194092,2.723280193,1.557876256,2.021109353,2.723153084,1.557664408,1.702384434,2.553576651,4.255961084,10,20,2,0
2.021188892,2.723222413,1.557866086,2.0211165,2.723113824,1.557685105,1.702456826,2.553685239,4.256142065,10,20,2,0
2.02118445,2.72317305,1.557857398,2.021122605,2.723080284,1.557702788,1.70251867,2.553778005,4.256296675,10,20,2,0
2.021180654,2.72313088,1.557849977,2.021127821,2.72305163,1.557717894,1.702571503,2.553857255,4.256428759,10,20,2,0
2.02117741,2.723094853,1.557843638,2.021132275,2.72302715,1.5577308,1.702616639,2.553924958,4.256541597,10,20,2,0
2.02117464,2.723064075,1.557838223,2.021136081,2.723006237,1.557741826,1.702655197,2.553982796,4.256637994,10,20,2,0
2.021172272,2.723037781,1.557833596,2.021139332,2.72298837,1.557751245,1.702688138,2.554032207,4.256720345,10,20,2,0
2.021170249,2.723015318,1.557829645,2.021142109,2.722973107,1.557759292,1.702716279,2.554074418,4.256790697,10,20,2,0
2.021168521,2.722996128,1.557826269,2.021144481,2.722960067,1.557766167,1.702740319,2.554110479,4.256850799,10,20,2,0
2.021167045,2.722979734,1.557823385,2.021146507,2.722948928,1.55777204,1.702760857,2.554141286,4.256902143,10,20,2,0
2.021165784,2.722965729,1.557820921,2.021148238,2.722939411,1.557777058,1.702778403,2.554167604,4.256946006,10,20,2,0
2.021164706,2.722953764,1.557818817,2.021149717,2.722931281,1.557781345,1.702793391,2.554190087,4.256983478,10,20,2,0
2.021163786,2.722943543,1.557817019,2.021150981,2.722924335,1.557785006,1.702806196,2.554209294,4.25701549,10,20,2,0
2.021162999,2.722934811,1.557815483,2.02115206,2.722918402,1.557788135,1.702817135,2.554225703,4.257042838,10,20,2,0
2.021162327,2.722927351,1.557814171,2.021152982,2.722913333,1.557790808,1.702826481,2.554239721,4.257066201,10,20,2,0
2.021161753,2.722920978,1.55781305,2.02115377,2.722909002,1.557793091,1.702834464,2.554251696,4.25708616,10,20,2,0
2.021161263,2.722915533,1.557812092,2.021154442,2.722905303,1.557795041,1.702841284,2.554261927,4.257103211,10,20,2,0
2.021160844,2.722910882,1.557811274,2.021155017,2.722902142,1.557796708,1.702847111,2.554270666,4.257117777,10,20,2,0
2.021160486,2.722906909,1.557810575,2.021155508,2.722899442,1.557798131,1.702852089,2.554278133,4.257130221,10,20,2,0
2.02116018,2.722903514,1.557809978,2.021155928,2.722897136,1.557799347,1.702856341,2.554284511,4.257140852,10,20,2,0
2.021159919,2.722900615,1.557809468,2.021156286,2.722895165,1.557800386,1.702859974,2.55428996,4.257149934,10,20,2,0
2.021159696,2.722898137,1.557809032,2.021156592,2.722893482,1.557801274,1.702863077,2.554294616,4.257157693,10,20,2,0
2.021159505,2.722896021,1.55780866,2.021156854,2.722892044,1.557802032,1.702865728,2.554298592,4.257164321,10,20,2,0
2.021159342,2.722894213,1.557808342,2.021157077,2.722890815,1.55780268,1.702867993,2.55430199,4.257169983,10,20,2,0
2.021159203,2.722892668,1.557808071,2.021157268,2.722889766,1.557803233,1.702869928,2.554304892,4.25717482,10,20,2,0
2.021159084,2.722891349,1.557807839,2.021157431,2.722888869,1.557803706,1.702871581,2.554307372,4.257178953,10,20,2,0
2.021158982,2.722890221,1.55780764,2.02115757,2.722888103,1.55780411,1.702872993,2.55430949,4.257182483,10,20,2,0
2.021158896,2.722889258,1.557807471,2.021157689,2.722887449,1.557804455,1.7028742,2.554311299,4.257185499,10,20,2,0
2.021158822,2.722888436,1.557807326,2.021157791,2.72288689,1.55780475,1.70287523,2.554312845,4.257188076,10,20,2,0
2.021158759,2.722887733,1.557807203,2.021157878,2.722886412,1.557805001,1.702876111,2.554314166,4.257190277,10,20,2,0
2.021158704,2.722887132,1.557807097,2.021157952,2.722886004,1.557805217,1.702876863,2.554315294,4.257192157,10,20,2,0
2.021158658,2.72288662,1.557807007,2.021158016,2.722885656,1.5578054,1.702877505,2.554316258,4.257193763,10,20,2,0
2.021158619,2.722886181,1.55780693,2.02115807,2.722885358,1.557805557,1.702878054,2.554317081,4.257195136,10,20,2,0
2.021158585,2.722885807,1.557806864,2.021158116,2.722885104,1.557805691,1.702878523,2.554317785,4.257196308,10,20,2,0
2.021158556,2.722885487,1.557806808,2.021158155,2.722884886,1.557805806,1.702878924,2.554318386,4.25719731,10,20,2,0
2.021158532,2.722885214,1.55780676,2.021158189,2.722884701,1.557805904,1.702879266,2.554318899,4.257198165,10,20,2,0
2.02115851,2.722884981,1.557806719,2.021158218,2.722884542,1.557805988,1.702879558,2.554319338,4.257198896,10,20,2,0
2.021158493,2.722884781,1.557806683,2.021158243,2.722884406,1.557806059,1.702879808,2.554319712,4.257199521,10,20,2,0
2.021158477,2.722884611,1.557806653,2.021158264,2.722884291,1.55780612,1.702880022,2.554320032,4.257200054,10,20,2,0
2.021158464,2.722884465,1.557806628,2.021158282,2.722884192,1.557806172,1.702880204,2.554320306,4.25720051,10,20,2,0
2.021158453,2.722884341,1.557806606,2.021158297,2.722884107,1.557806217,1.70288036,2.55432054,4.257200899,10,20,2,0
2.021158443,2.722884235,1.557806587,2.02115831,2.722884035,1.557806255,1.702880493,2.554320739,4.257201232,10,20,2,0
2.021158435,2.722884144,1.557806571,2.021158321,2.722883974,1.557806287,1.702880606,2.55432091,4.257201516,10,20,2,0
2.021158428,2.722884067,1.557806558,2.021158331,2.722883921,1.557806315,1.702880703,2.554321055,4.257201759,10,20,2,0
2.021158422,2.722884,1.557806546,2.021158339,2.722883876,1.557806339,1.702880786,2.55432118,4.257201966,10,20,2,0
2.021158417,2.722883944,1.557806536,2.021158346,2.722883837,1.557806359,1.702880857,2.554321286,4.257202143,10,20,2,0
2.021158413,2.722883895,1.557806528,2.021158352,2.722883805,1.557806376,1.702880918,2.554321377,4.257202295,10,20,2,0
2.021158409,2.722883854,1.55780652,2.021158357,2.722883777,1.557806391,1.70288097,2.554321454,4.257202424,10,20,2,0
2.021158406,2.722883819,1.557806514,2.021158362,2.722883753,1.557806404,1.702881014,2.554321521,4.257202534,10,20,2,0
2.021158403,2.722883789,1.557806509,2.021158365,2.722883732,1.557806415,1.702881051,2.554321577,4.257202629,10,20,2,0
2.021158401,2.722883763,1.557806504,2.021158368,2.722883715,1.557806424,1.702881084,2.554321626,4.257202709,10,20,2,0
2.021158399,2.722883741,1.557806501,2.021158371,2.7228837,1.557806432,1.702881111,2.554321667,4.257202778,10,20,2,0
2.021158397,2.722883722,1.557806497,2.021158373,2.722883687,1.557806438,1.702881135,2.554321702,4.257202837,10,20,2,0
2.021158396,2.722883706,1.557806494,2.021158376,2.722883676,1.557806444,1.702881155,2.554321732,4.257202887,10,20,2,0
2.021158395,2.722883693,1.557806492,2.021158377,2.722883667,1.557806449,1.702881172,2.554321758,4.25720293,10,20,2,0
2.021158393,2.722883681,1.55780649,2.021158379,2.722883659,1.557806453,1.702881187,2.55432178,4.257202967,10,20,2,0
2.021158393,2.722883671,1.557806488,2.02115838,2.722883652,1.557806457,1.702881199,2.554321799,4.257202998,10,20,2,0
2.021158392,2.722883662,1.557806487,2.021158381,2.722883646,1.55780646,1.70288121,2.554321815,4.257203025,10,20,2,0
2.021158391,2.722883655,1.557806485,2.021158382,2.722883641,1.557806462,1.702881219,2.554321829,4.257203048,10,20,2,0
2.02115839,2.722883649,1.557806484,2.021158383,2.722883637,1.557806465,1.702881227,2.55432184,4.257203067,10,20,2,0
2.02115839,2.722883643,1.557806483,2.021158383,2.722883633,1.557806467,1.702881234,2.55432185,4.257203084,10,20,2,0
2.021158389,2.722883639,1.557806483,2.021158384,2.72288363,1.557806468,1.702881239,2.554321859,4.257203098,10,20,2,0
2.021158389,2.722883635,1.557806482,2.021158384,2.722883628,1.55780647,1.702881244,2.554321866,4.25720311,10,20,2,0
2.021158389,2.722883632,1.557806481,2.021158385,2.722883625,1.557806471,1.702881248,2.554321873,4.257203121,10,20,2,0
2.021158389,2.722883629,1.557806481,2.021158385,2.722883623,1.557806472,1.702881252,2.554321878,4.25720313,10,20,2,0
2.021158388,2.722883626,1.55780648,2.021158385,2.722883622,1.557806473,1.702881255,2.554321882,4.257203137,10,20,2,0
2.021158388,2.722883624,1.55780648,2.021158386,2.72288362,1.557806473,1.702881258,2.554321886,4.257203144,10,20,2,0
3.192447533,2.722886532,1.557797959,3.069155719,2.537948812,1.249568425,1.826173071,2.739259607,4.565432678,10,20,2,3
3.254911248,2.599569033,1.524016656,3.153405307,2.447310122,1.270251804,1.927679012,2.891518518,4.81919753,10,20,2,3
3.253785437,2.518611324,1.511164825,3.168562859,2.390777458,1.298108381,2.012901589,3.019352384,5.032253974,10,20,2,3
3.249127175,2.45720302,1.500865424,3.176801357,2.348714294,1.320050881,2.085227407,3.12784111,5.213068517,10,20,2,3
3.244904625,2.407034044,1.49203398,3.183268768,2.314580258,1.337944338,2.146863264,3.220294896,5.36715816,10,20,2,3
3.241203466,2.364829829,1.484437229,3.188620173,2.28595489,1.352978997,2.199446557,3.299169835,5.498616392,10,20,2,3
3.238021482,2.328984951,1.477927335,3.193145982,2.261671702,1.365738586,2.244322056,3.366483084,5.61080514,10,20,2,3
3.235299194,2.298443278,1.472356389,3.196998659,2.240992475,1.376605051,2.282622591,3.423933887,5.706556478,10,20,2,3
3.232974026,2.272393048,1.467592696,3.200285043,2.223359574,1.385870238,2.315311574,3.472967361,5.788278935,10,20,2,3
3.230990357,2.250167127,1.46352064,3.203091131,2.208318288,1.393772575,2.3432108,3.5148162,5.858027001,10,20,2,3
3.229298776,2.231201883,1.460040471,3.205487957,2.195485655,1.400513424,2.367021619,3.550532429,5.917554048,10,20,2,3
3.227856576,2.215018278,1.457066756,3.20753543,2.184536559,1.406263892,2.387342765,3.581014147,5.968356912,10,20,2,3
3.226627015,2.201208195,1.454526254,3.209284389,2.175194257,1.41116969,2.40468539,3.607028085,6.011713475,10,20,2,3
3.22557864,2.189423557,1.452356203,3.210778168,2.167222849,1.415355023,2.419485862,3.629228793,6.048714655,10,20,2,3
3.224684623,2.179367354,1.45050285,3.212053804,2.160421126,1.418925803,2.432116681,3.648175021,6.080291702,10,20,2,3
3.223922129,2.170786162,1.448920152,3.213142998,2.154617464,1.421972323,2.442895813,3.664343719,6.107239532,10,20,2,3
3.2232718,2.163464038,1.447568557,3.214072932,2.149665736,1.424571386,2.452094681,3.678142022,6.130236703,10,20,2,3
3.222717022,2.157216041,1.446414564,3.214866759,2.145440647,1.426788908,2.459944944,3.689917415,6.149862359,10,20,2,3
3.222243709,2.1518845,1.44542937,3.215544353,2.141835466,1.428680979,2.4666443,3.69996645,6.166610749,10,20,2,3
3.221839874,2.147334937,1.444588341,3.216122702,2.13875918,1.430295411,2.472361472,3.708542207,6.180903679,10,20,2,3
3.221495301,2.143452625,1.443870422,3.216616323,2.136134158,1.431672976,2.47724045,3.715860675,6.193101125,10,20,2,3
3.221201284,2.140139674,1.443257622,3.217037615,2.133894172,1.432848451,2.481404118,3.722106177,6.203510296,10,20,2,3
3.220950398,2.137312565,1.442734568,3.21739717,2.131982723,1.433851498,2.484957346,3.727436019,6.212393366,10,20,2,3
3.220736314,2.134900034,1.44228813,3.217704031,2.130351609,1.434707422,2.487989629,3.731984444,6.219974074,10,20,2,3
3.22055363,2.132841274,1.441907096,3.217965916,2.128959704,1.435437811,2.490577343,3.735866015,6.226443358,10,20,2,3
3.220397739,2.1310844,1.44158189,3.218189416,2.127771916,1.436061084,2.492785666,3.739178499,6.231964165,10,20,2,3
3.220264711,2.129585139,1.441304339,3.218380156,2.126758308,1.436592953,2.49467022,3.74200533,6.23667555,10,20,2,3
3.220151191,2.128305713,1.441067461,3.218542937,2.125893332,1.437046826,2.496278474,3.744417711,6.240696186,10,20,2,3
3.220054318,2.127213884,1.4408653,3.218681855,2.125155191,1.437434144,2.497650937,3.746476405,6.244127342,10,20,2,3
3.219971651,2.126282145,1.440692769,3.21880041,2.124525283,1.437764666,2.498822178,3.748233267,6.247055445,10,20,2,3
3.219901106,2.125487019,1.440545526,3.218901585,2.123987738,1.438046723,2.499821699,3.749732548,6.249554247,10,20,2,3
3.219840905,2.124808476,1.440419866,3.218987928,2.12352901,1.438287423,2.500674676,3.751012014,6.251686691,10,20,2,3
3.219789532,2.124229422,1.440312626,3.219061613,2.123137544,1.438492829,2.501402595,3.752103893,6.253506488,10,20,2,3
3.219745691,2.123735268,1.440221106,3.219124496,2.122803474,1.438668117,2.502023791,3.753035686,6.255059477,10,20,2,3
3.219708279,2.123313566,1.440143002,3.21917816,2.122518387,1.438817704,2.50255391,3.753830865,6.256384775,10,20,2,3
3.219676352,2.122953694,1.440076348,3.219223956,2.1222751,1.438945358,2.503006306,3.75450946,6.257515766,10,20,2,3
3.219649107,2.122646585,1.440019466,3.219263039,2.122067482,1.439054295,2.503392375,3.755088562,6.258480937,10,20,2,3
3.219625856,2.122384504,1.439970923,3.219296391,2.121890306,1.43914726,2.50372184,3.75558276,6.2593046,10,20,2,3
3.219606015,2.122160849,1.439929496,3.219324854,2.121739107,1.439226594,2.504003001,3.756004501,6.260007502,10,20,2,3
3.219589083,2.121969984,1.439894142,3.219349144,2.121610077,1.439294296,2.504242939,3.756364409,6.260607348,10,20,2,3
3.219574633,2.121807104,1.439863972,3.219369873,2.121499964,1.439352072,2.504447699,3.756671548,6.261119247,10,20,2,3
3.219562302,2.121668105,1.439838225,3.219387563,2.121405996,1.439401377,2.504622438,3.756933657,6.261556095,10,20,2,3
3.219551779,2.121549485,1.439816252,3.219402659,2.121325806,1.439443453,2.504771558,3.757157337,6.261928894,10,20,2,3
3.219542798,2.121448257,1.439797501,3.219415542,2.121257372,1.43947936,2.504898814,3.757348222,6.262247036,10,20,2,3
3.219535135,2.12136187,1.4397815,3.219426536,2.121198972,1.439510002,2.505007413,3.75751112,6.262518533,10,20,2,3
3.219528595,2.121288149,1.439767844,3.219435918,2.121149134,1.439536152,2.50510009,3.757650135,6.262750225,10,20,2,3
3.219523014,2.121225237,1.43975619,3.219443925,2.121106604,1.439558468,2.505179179,3.757768768,6.262947947,10,20,2,3
3.219518251,2.121171549,1.439746245,3.219450757,2.121070309,1.439577512,2.505246672,3.757870008,6.26311668,10,20,2,3
3.219514186,2.121125732,1.439737758,3.219456589,2.121039335,1.439593763,2.50530427,3.757956405,6.263260674,10,20,2,3
3.219510718,2.121086633,1.439730515,3.219461565,2.121012903,1.439607632,2.505353423,3.758030134,6.263383557,10,20,2,3
3.219507758,2.121053266,1.439724334,3.219465811,2.120990346,1.439619468,2.505395369,3.758093054,6.263488423,10,20,2,3
3.219505232,2.121024791,1.439719059,3.219469435,2.120971096,1.439629568,2.505431166,3.758146749,6.263577914,10,20,2,3
3.219503076,2.121000491,1.439714558,3.219472528,2.120954669,1.439638188,2.505461714,3.758192571,6.263654285,10,20,2,3
3.219501236,2.120979754,1.439710717,3.219475167,2.12094065,1.439645543,2.505487783,3.758231675,6.263719458,10,20,2,3
3.219499666,2.120962057,1.439707438,3.219477419,2.120928686,1.439651821,2.50551003,3.758265045,6.263775076,10,20,2,3
3.219498327,2.120946955,1.439704641,3.219479341,2.120918477,1.439657177,2.505529016,3.758293524,6.263822539,10,20,2,3
3.219497183,2.120934067,1.439702254,3.219480981,2.120909764,1.439661749,2.505545218,3.758317826,6.263863044,10,20,2,3
3.219496208,2.120923069,1.439700216,3.219482381,2.120902329,1.43966565,2.505559044,3.758338566,6.26389761,10,20,2,3
3.219495375,2.120913683,1.439698478,3.219483576,2.120895984,1.439668979,2.505570843,3.758356265,6.263927108,10,20,2,3
3.219494664,2.120905673,1.439696994,3.219484595,2.120890569,1.43967182,2.505580913,3.758371369,6.263952282,10,20,2,3
3.219494058,2.120898838,1.439695728,3.219485465,2.120885948,1.439674245,2.505589506,3.758384258,6.263973764,10,20,2,3
3.219493541,2.120893004,1.439694647,3.219486207,2.120882005,1.439676314,2.505596839,3.758395258,6.263992097,10,20,2,3
3.219493099,2.120888026,1.439693725,3.219486841,2.120878639,1.43967808,2.505603097,3.758404645,6.264007742,10,20,2,3
3.219492722,2.120883778,1.439692938,3.219487382,2.120875768,1.439679587,2.505608437,3.758412656,6.264021093,10,20,2,3
3.2194924,2.120880153,1.439692266,3.219487843,2.120873317,1.439680873,2.505612995,3.758419492,6.264032487,10,20,2,3
3.219492126,2.120877059,1.439691693,3.219488237,2.120871225,1.43968197,2.505616884,3.758425326,6.26404221,10,20,2,3
3.219491892,2.120874419,1.439691204,3.219488573,2.12086944,1.439682907,2.505620203,3.758430304,6.264050507,10,20,2,3
3.219491692,2.120872166,1.439690787,3.219488859,2.120867917,1.439683706,2.505623035,3.758434553,6.264057588,10,20,2,3
2.047193315,2.120789097,1.439699211,2.170601212,2.305900941,1.748218951,2.382215139,3.573322709,5.955537848,10,20,2,0
1.985786838,2.244095145,1.474470561,2.087038842,2.395973152,1.727600572,2.280963135,3.421444702,5.702407837,10,20,2,0
1.986928742,2.324741294,1.487462478,2.071908018,2.452210207,1.699910668,2.195983859,3.293975788,5.489959647,10,20,2,0
1.991596324,2.386164831,1.497753915,2.06367755,2.494286669,1.677956979,2.123902633,3.18585395,5.309756583,10,20,2,0
1.995936534,2.436125251,1.506578968,2.057350025,2.528245488,1.660112697,2.062489142,3.093733713,5.156222855,10,20,2,0
1.999611176,2.478180066,1.514067093,2.05202707,2.556803907,1.645106828,2.010073248,3.015109872,5.02518312,10,20,2,0
2.002736043,2.513912101,1.52047667,2.047494372,2.581049595,1.632372494,1.965314918,2.947972378,4.913287296,10,20,2,0
2.005393996,2.544376985,1.525943203,2.043623735,2.601721593,1.62151755,1.92708518,2.89062777,4.817712949,10,20,2,0
2.00765865,2.570386129,1.530605696,2.040316325,2.619372642,1.612249885,1.894427504,2.841641256,4.73606876,10,20,2,0
2.009594802,2.59260165,1.534583222,2.03749424,2.634450808,1.604331819,1.866528065,2.799792098,4.666320163,10,20,2,0
2.011338666,2.611563687,1.537980076,2.035166625,2.647305626,1.597549974,1.842700106,2.764050159,4.606750265,10,20,2,0
2.012770096,2.627762495,1.540874719,2.033127924,2.658299237,1.591769288,1.822342278,2.733513417,4.555855696,10,20,2,0
2.013992091,2.6416053,1.543346361,2.031385149,2.667694888,1.586829008,1.80494922,2.70742383,4.512373049,10,20,2,0
2.014985252,2.653449832,1.545452238,2.0298494,2.675746054,1.582612608,1.790085072,2.685127608,4.475212679,10,20,2,0
2.015870043,2.663553716,1.547254501,2.028571425,2.682605789,1.579007956,1.77738369,2.666075534,4.443459224,10,20,2,0
2.016640532,2.672163603,1.548802604,2.027493958,2.688443743,1.575936171,1.766530263,2.649795394,4.416325657,10,20,2,0
2.017330568,2.679613625,1.550098426,2.026594035,2.693508824,1.573257092,1.757266797,2.635900195,4.393166992,10,20,2,0
2.017867515,2.685928155,1.55121567,2.025783418,2.697802009,1.571005427,1.749350894,2.624026341,4.373377235,10,20,2,0
2.018284528,2.691283028,1.552174071,2.025058818,2.701444463,1.569109795,1.742576604,2.613864906,4.35644151,10,20,2,0
2.018683132,2.695849249,1.552997699,2.024477737,2.704541156,1.567484212,1.736781999,2.605172999,4.341954998,10,20,2,0
2.019067003,2.699778263,1.553709032,2.024013637,2.707198214,1.566075617,1.731835365,2.597753048,4.329588413,10,20,2,0
2.019363593,2.703138429,1.554303278,2.023592074,2.70948115,1.56487448,1.727606884,2.591410326,4.31901721,10,20,2,0
2.019622756,2.706017897,1.55481401,2.023234901,2.711436114,1.563844371,1.72399474,2.58599211,4.309986849,10,20,2,0
2.019846637,2.708480003,1.55525067,2.022931551,2.713107374,1.562962955,1.720909826,2.581364738,4.302274564,10,20,2,0
2.020039175,2.710583659,1.55562385,2.022673461,2.714535087,1.562209563,1.71827554,2.57741331,4.29568885,10,20,2,0
2.020204467,2.712380515,1.555942948,2.022453666,2.715754313,1.561565945,1.716026341,2.574039512,4.290065853,10,20,2,0
2.020346145,2.713915091,1.556216276,2.0222662,2.716795175,1.561016415,1.714106285,2.571159428,4.285265714,10,20,2,0
2.020467081,2.715225414,1.556451014,2.02210574,2.717683403,1.560547662,1.712467626,2.568701439,4.281169065,10,20,2,0
2.02057059,2.716343185,1.556648083,2.021970003,2.718442304,1.560146616,1.711068213,2.566602319,4.277670532,10,20,2,0
2.020658275,2.717298134,1.556815564,2.021853603,2.719091125,1.559803884,1.709872885,2.564809328,4.274682213,10,20,2,0
2.020731588,2.718114287,1.556960956,2.021752071,2.719645012,1.559512164,1.708852402,2.563278603,4.272131005,10,20,2,0
2.020793961,2.718810886,1.557084841,2.021665288,2.720117877,1.559263159,1.707981075,2.561971612,4.269952687,10,20,2,0
2.02084716,2.719405531,1.557190484,2.021591196,2.720521583,1.559050572,1.70723704,2.560855559,4.268092599,10,20,2,0
2.020892552,2.719913195,1.55728062,2.021527932,2.720866264,1.558869069,1.70660166,2.55990249,4.26650415,10,20,2,0
2.020931289,2.720346641,1.557357552,2.021473907,2.721160568,1.558714097,1.706059042,2.559088564,4.265147606,10,20,2,0
2.020964398,2.720716758,1.557423149,2.021427829,2.721411904,1.558581726,1.705595612,2.558393417,4.263989029,10,20,2,0
2.020992679,2.721032833,1.557479136,2.021388493,2.721626553,1.558468671,1.705199798,2.557799697,4.262999495,10,20,2,0
2.021016826,2.721302766,1.557526946,2.021354895,2.72180987,1.55837212,1.704861729,2.557292593,4.262154322,10,20,2,0
2.021037443,2.721533301,1.557567776,2.021326198,2.721966432,1.558289662,1.704572974,2.556859462,4.261432436,10,20,2,0
2.021055048,2.721730192,1.557602646,2.021301685,2.722100147,1.558219238,1.704326338,2.556489507,4.260815844,10,20,2,0
2.021070082,2.721898354,1.557632428,2.021280746,2.722214351,1.558159091,1.704115673,2.556173509,4.260289182,10,20,2,0
2.02108292,2.722041982,1.557657865,2.021262861,2.722311894,1.558107719,1.703935731,2.555903597,4.259839328,10,20,2,0
2.021093883,2.722164658,1.557679591,2.021247583,2.722395208,1.558063842,1.703782031,2.555673046,4.259455077,10,20,2,0
2.021103247,2.722269439,1.557698148,2.021234533,2.72246637,1.558026365,1.703650744,2.555476116,4.25912686,10,20,2,0
2.021111243,2.722358938,1.557713998,2.021223386,2.722527152,1.557994354,1.703538602,2.555307902,4.258846504,10,20,2,0
2.021118073,2.722435384,1.557727537,2.021213864,2.72257907,1.557967013,1.703442811,2.555164217,4.258607028,10,20,2,0
2.021123907,2.722500682,1.557739101,2.02120573,2.722623416,1.557943658,1.703360988,2.555041482,4.258402471,10,20,2,0
2.021128902,2.722556461,1.55774896,2.021198798,2.722661304,1.557923698,1.703291093,2.554936639,4.258227732,10,20,2,0
2.021133197,2.722604121,1.55775734,2.02119291,2.722693691,1.557906622,1.70323138,2.55484707,4.25807845,10,20,2,0
